ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2020-09-29T02:54:52Z,Windows 10 (10.0.18363; x64; AppX),199080,CL,45.71.44.54,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-29T02:58:44Z,Windows 10 (10.0.18363; x64; AppX),231533,CL,45.71.44.54,The Kill,Thirty Seconds To Mars,A Beautiful Lie,spotify:track:0lP4HYLmvowOKdsQ7CVkuq,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-29T03:02:26Z,Windows 10 (10.0.18363; x64; AppX),222080,CL,45.71.44.54,Jump Up,Crookers,Tons of Friends,spotify:track:45G37dALBVGGowCT2Ltlhc,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-29T03:06:10Z,Windows 10 (10.0.18363; x64; AppX),223000,CL,45.71.44.54,20 de Enero,La Oreja de Van Gogh,Lo Que Te Conte Mientras Te Hacias La Dormida,spotify:track:4XdePl1vOF1cYjTBYeYU9j,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-29T03:09:57Z,Windows 10 (10.0.18363; x64; AppX),226452,CL,45.71.44.54,Call Your Girlfriend,Robyn,Body Talk,spotify:track:15hut9fX33giUAMyycwvsV,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-29T03:10:14Z,Windows 10 (10.0.18363; x64; AppX),16093,CL,45.71.44.54,From Me To You I Hate Everybody,James Arthur,YOU,spotify:track:0H8peJeFlnNVmnkljyQBuz,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2020-09-29T03:13:45Z,Windows 10 (10.0.18363; x64; AppX),211327,CL,45.71.44.54,Leave All The Lights On,A Day To Remember,Common Courtesy,spotify:track:1KbAeYXHKBl8zPVOFi9LEl,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-29T03:16:38Z,Windows 10 (10.0.18363; x64; AppX),172226,CL,45.71.44.54,"Resentment (feat. Sturgill Simpson, Brian Wilson & Wrabel)",Kesha,"Resentment (feat. Sturgill Simpson, Brian Wilson & Wrabel)",spotify:track:6iewIywVK4V0SQfSCZonCR,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-29T03:16:49Z,Windows 10 (10.0.18363; x64; AppX),9986,CL,45.71.44.54,Hard Feelings/Loveless,Lorde,Melodrama,spotify:track:1Dp7JGFNjvg8Nk0CtMCcnr,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2020-09-29T03:19:38Z,Windows 10 (10.0.18363; x64; AppX),169266,CL,45.71.44.54,Signed Sealed Delivered I'm Yours (Glee Cast Version),Glee Cast,"Glee: The Music, The Complete Season Four",spotify:track:7KX91rgYkAbeqDsYjVe4ec,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-29T03:19:41Z,Windows 10 (10.0.18363; x64; AppX),2273,CL,45.71.44.54,Differentology (Ready For The Road) - Major Lazer Remix,Bunji Garlin,Strictly The Best Vol. 49,spotify:track:1CND48FZH0dcsPH2jnBPMs,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2020-09-29T03:19:44Z,Windows 10 (10.0.18363; x64; AppX),1500,CL,45.71.44.54,Spaceship,Kesha,Rainbow,spotify:track:3BQSU5ZuBfpJsTxYyCK9QJ,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-29T03:19:45Z,Windows 10 (10.0.18363; x64; AppX),1230,CL,45.71.44.54,May These Noises Startle You In Your Sleep Tonight,Pierce The Veil,Collide With The Sky,spotify:track:6wgd4M4GP6NQr5RRiIO0FR,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-29T03:19:46Z,Windows 10 (10.0.18363; x64; AppX),630,CL,45.71.44.54,Stargazing,Kygo,Stargazing - EP,spotify:track:0Zbbxnx4SGGHoIow4PpISP,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-29T03:19:48Z,Windows 10 (10.0.18363; x64; AppX),1460,CL,45.71.44.54,Toxicity,System Of A Down,Toxicity,spotify:track:0snQkGI5qnAmohLE7jTsTn,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-29T03:19:49Z,Windows 10 (10.0.18363; x64; AppX),450,CL,45.71.44.54,Bad Liar,Imagine Dragons,Origins,spotify:track:2RSHsoi04658QL5xgQVov3,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-29T03:19:50Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Yo Más Te Adoro,Morat,Sobre El Amor Y Sus Efectos Secundarios,spotify:track:5Z78fWnyrN8h80VTlyF0kH,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-29T03:19:51Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Una Vez Más,Morat,Sobre El Amor Y Sus Efectos Secundarios,spotify:track:7nggbqwxmx2m6grj8zEz28,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-29T03:19:52Z,Windows 10 (10.0.18363; x64; AppX),740,CL,45.71.44.54,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",spotify:track:5CLGzJsGqhCEECcpnFQA8x,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-29T03:19:53Z,Windows 10 (10.0.18363; x64; AppX),600,CL,45.71.44.54,Alligator Blood,Bring Me The Horizon,There Is A Hell Believe Me I've Seen It. There Is A Heaven Let's Keep It A Secret,spotify:track:1Jx2ZMYVcXM0CfqOysoC8R,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-29T03:19:54Z,Windows 10 (10.0.18363; x64; AppX),1080,CL,45.71.44.54,Waves,Dean Lewis,A Place We Knew,spotify:track:6w8pFOKn42O418qwcQElZ3,,,,,,,,fwdbtn,backbtn,true,false,false,,false
2020-09-29T03:24:25Z,Windows 10 (10.0.18363; x64; AppX),271853,CL,45.71.44.54,Alligator Blood,Bring Me The Horizon,There Is A Hell Believe Me I've Seen It. There Is A Heaven Let's Keep It A Secret,spotify:track:1Jx2ZMYVcXM0CfqOysoC8R,,,,,,,,backbtn,trackdone,true,false,false,,false
2020-09-29T03:28:25Z,Windows 10 (10.0.18363; x64; AppX),240013,CL,45.71.44.54,Waves,Dean Lewis,A Place We Knew,spotify:track:6w8pFOKn42O418qwcQElZ3,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-29T03:28:54Z,Windows 10 (10.0.18363; x64; AppX),27183,CL,45.71.44.54,Amor Con Hielo,Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más - Edición Especial,spotify:track:51GQNwKpTQyhvn2srlJL4D,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2020-09-29T03:32:12Z,Windows 10 (10.0.18363; x64; AppX),198266,CL,45.71.44.54,Ocean Avenue,Yellowcard,Ocean Avenue,spotify:track:23oxJmDc1V9uLUSmN2LIvx,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-29T03:32:22Z,Windows 10 (10.0.18363; x64; AppX),9163,CL,45.71.44.54,Shadow,Kesha,High Road,spotify:track:15b731USHEGhasdbeJW6bi,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2020-09-29T03:35:13Z,Windows 10 (10.0.18363; x64; AppX),171533,CL,45.71.44.54,First Date,blink-182,Take Off Your Pants And Jacket,spotify:track:1fJFuvU2ldmeAm5nFIHcPP,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-29T03:38:24Z,Windows 10 (10.0.18363; x64; AppX),190087,CL,45.71.44.54,HIM,Sam Smith,The Thrill Of It All,spotify:track:3AFPGvRzeKeNJbIbLwcz4G,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-29T03:42:16Z,Windows 10 (10.0.18363; x64; AppX),232066,CL,45.71.44.54,Addicted,Simple Plan,"No Pads, No Helmets...Just Balls",spotify:track:1B8MHa0NveCF1ViBEOZWO5,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-29T20:11:15Z,"Android OS 10 API 29 (samsung, SM-A207M)",178949,CL,190.107.228.149,FRIENDS,Marshmello,FRIENDS,spotify:track:08bNPGLD8AhKpnnERrAc6G,,,,,,,,trackdone,logout,true,false,false,,false
2020-09-29T20:11:36Z,"Android OS 10 API 29 (samsung, SM-A207M)",2276,CL,190.107.228.149,Cough Syrup (Glee Cast Version),Glee Cast,"Glee: The Music, The Complete Season Three",spotify:track:7LqfLfRDpJQkr5LHtPMLql,,,,,,,,playbtn,fwdbtn,true,false,false,,false
2020-09-29T20:14:41Z,"Android OS 10 API 29 (samsung, SM-A207M)",184857,CL,190.107.228.149,Gold,Trixie Mattel,Barbara,spotify:track:0F1ZbMFdVvf44UfQyUQOn4,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-29T20:19:27Z,"Android OS 10 API 29 (samsung, SM-A207M)",285839,CL,190.107.228.149,Dancing On My Own,Robyn,Body Talk,spotify:track:6aqNCrRA7vs7v6QvRpI50t,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-29T20:24:50Z,"Android OS 10 API 29 (samsung, SM-A207M)",322155,CL,190.107.228.149,"Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]",RuPaul,"Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]",spotify:track:40fX0BlY8HRW9vtzFuKutC,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T00:10:28Z,Windows 10 (10.0.18363; x64; AppX),124622,CL,45.71.44.54,Breathe,James Arthur,YOU,spotify:track:5hrbuCjGxws7txUEr8XDgb,,,,,,,,trackdone,logout,true,false,false,,false
2020-09-30T00:11:58Z,Windows 10 (10.0.18363; x64; AppX),1840,CL,45.71.44.54,Rise,Jonas Blue,Rise,spotify:track:3u1S1OmAUhx5DRlLrXqyp3,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:11:59Z,Windows 10 (10.0.18363; x64; AppX),80,CL,45.71.44.54,You Get My Love,P!nk,Beautiful Trauma,spotify:track:0U5JyThy1KCjXoTZKdcXmv,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:12:00Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Solway Firth,Slipknot,We Are Not Your Kind,spotify:track:6WCkyaVmut83CtBFEUhDo4,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:12:01Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Institutionalized,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4oFtLSgHyZPNYDCcANhTnO,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:12:02Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Tonight,Kesha,High Road,spotify:track:51CeiXQgEq3YD4D6v3GjfB,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:12:03Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Intro,Khalid,Free Spirit,spotify:track:5BfMJ6iytQnu1r7iiCYSXe,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:12:03Z,Windows 10 (10.0.18363; x64; AppX),680,CL,45.71.44.54,Toosie Slide,Drake,Toosie Slide,spotify:track:127QTOFJsJQp5LbJbu3A1y,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:15:10Z,Windows 10 (10.0.18363; x64; AppX),187689,CL,45.71.44.54,"U Wear It Well (feat. The Cast of Canada's Drag Race, Season 1) - Queens of the North Ru-Mix",RuPaul,"U Wear It Well (feat. The Cast of Canada's Drag Race, Season 1)",spotify:track:0EtxPFlhGrIK40OtqVMolb,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-30T00:15:19Z,Windows 10 (10.0.18363; x64; AppX),7140,CL,45.71.44.54,Ain't Your Mama,Jennifer Lopez,Ain't Your Mama,spotify:track:2hgzdQdnfWwtdpZbhZlV72,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2020-09-30T00:15:40Z,Windows 10 (10.0.18363; x64; AppX),21230,CL,45.71.44.54,Turn Off The Radio,A Day To Remember,Bad Vibrations,spotify:track:5Aioyy2Ar0cvuCy9wtsfiO,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:15:43Z,Windows 10 (10.0.18363; x64; AppX),2390,CL,45.71.44.54,Tusa,KAROL G,Tusa,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:08Z,Windows 10 (10.0.18363; x64; AppX),24490,CL,45.71.44.54,...Ready For It? - BloodPop® Remix,Taylor Swift,...Ready For It?,spotify:track:1Ygm9KdH3wbzDekO8JgxcW,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:09Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Not Long for This World,Slipknot,We Are Not Your Kind,spotify:track:06AojtTNdRQ1fB80VbB1g2,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:10Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Grudges,Paramore,After Laughter,spotify:track:3WKz5JDH0St3Smips7NlOM,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:11Z,Windows 10 (10.0.18363; x64; AppX),690,CL,45.71.44.54,Someday,Kygo,Golden Hour,spotify:track:73h6Ma5QhBFrshEN2CTevS,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:12Z,Windows 10 (10.0.18363; x64; AppX),730,CL,45.71.44.54,Break Your Heart,Trixie Mattel,One Stone,spotify:track:70LJMqC86xtqtuw5pliVZW,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:12Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Pet Cheetah,Twenty One Pilots,Trench,spotify:track:7daBwTiPNOVgoMUG4SICgh,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:13Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,No Grass Today,AJR,The Click,spotify:track:0ETUtxLFEUrTQkVdW75YIm,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:14Z,Windows 10 (10.0.18363; x64; AppX),810,CL,45.71.44.54,Monolith,Thirty Seconds To Mars,AMERICA,spotify:track:6dbCzgvzfqwsgycZLliO3I,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:27Z,Windows 10 (10.0.18363; x64; AppX),10350,CL,45.71.44.54,Secrets,P!nk,Beautiful Trauma,spotify:track:4qCgKKXa3CF6CzEDLW6vTt,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:30Z,Windows 10 (10.0.18363; x64; AppX),3120,CL,45.71.44.54,What About Us,P!nk,What About Us,spotify:track:31MkGwj0SWgZaTvEt5Hgxv,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:16:31Z,Windows 10 (10.0.18363; x64; AppX),1180,CL,45.71.44.54,Dumb Blonde (feat. Nicki Minaj),Avril Lavigne,Dumb Blonde (feat. Nicki Minaj),spotify:track:52CbTCsPINj1IslY2q5hOK,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:20:03Z,Windows 10 (10.0.18363; x64; AppX),211786,CL,45.71.44.54,Black Magic,Little Mix,Get Weird,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-30T00:20:09Z,Windows 10 (10.0.18363; x64; AppX),4583,CL,45.71.44.54,Black Boy Fly - Bonus Track,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:6P6HGbOoWUynE2U7yLwLnY,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2020-09-30T00:20:12Z,Windows 10 (10.0.18363; x64; AppX),2790,CL,45.71.44.54,Birthday Suit,Kesha,High Road,spotify:track:41DBopd0o6IX2N8sjTE0AJ,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:20:16Z,Windows 10 (10.0.18363; x64; AppX),890,CL,45.71.44.54,Why Walk On Water When We've Got Boats,A Day To Remember,For Those Who Have Heart Re-Issue,spotify:track:1MWX21tn8xU6XelNgNo3om,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:20:18Z,Windows 10 (10.0.18363; x64; AppX),440,CL,45.71.44.54,Butterflies,Kacey Musgraves,Golden Hour,spotify:track:30VHURM5NOfoZmqp2iKawS,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:20:19Z,Windows 10 (10.0.18363; x64; AppX),700,CL,45.71.44.54,Heartless,A Day To Remember,For Those Who Have Heart Re-Issue,spotify:track:0GqGG2AL4G0Uhpruzxjku8,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:23:35Z,Windows 10 (10.0.18363; x64; AppX),196373,CL,45.71.44.54,Be Alright,Dean Lewis,Be Alright,spotify:track:3EPXxR3ImUwfayaurPi3cm,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-30T00:24:03Z,Windows 10 (10.0.18363; x64; AppX),26396,CL,45.71.44.54,Freaks - Radio Edit,Timmy Trumpet,Freaks,spotify:track:4f3NHOxgC8Bg21IJBg4cZ3,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2020-09-30T00:24:04Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,How Much A Dollar Cost,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4tQcyj5488alHT1ZgFduzn,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T00:24:05Z,Windows 10 (10.0.18363; x64; AppX),0,CL,45.71.44.54,Besos,Culto Reggae,Amor del Bueno,spotify:track:0ivk9171FfU1n6bpaR2Vg6,,,,,,,,fwdbtn,backbtn,true,false,false,,false
2020-09-30T02:58:54Z,Windows 10 (10.0.18363; x64; AppX),228080,CL,45.71.44.54,How Much A Dollar Cost,Kendrick Lamar,To Pimp A Butterfly,spotify:track:4tQcyj5488alHT1ZgFduzn,,,,,,,,backbtn,fwdbtn,true,false,false,,false
2020-09-30T02:59:02Z,Windows 10 (10.0.18363; x64; AppX),7270,CL,45.71.44.54,Besos,Culto Reggae,Amor del Bueno,spotify:track:0ivk9171FfU1n6bpaR2Vg6,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T02:59:03Z,Windows 10 (10.0.18363; x64; AppX),520,CL,45.71.44.54,Wherever I Go,OneRepublic,Oh My My,spotify:track:46jLy47W8rkf8rEX04gMKB,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2020-09-30T03:01:52Z,Windows 10 (10.0.18363; x64; AppX),169615,CL,45.71.44.54,She's A Woman! (On Top of The World),Miz Cracker,She's A Woman! (On Top of The World),spotify:track:66XWcTtOTIiyYnn8MTlaIB,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2020-09-30T20:14:33Z,"iOS 14.0 (iPad7,5)",227266,CL,45.71.44.54,Resentment,A Day To Remember,Resentment,spotify:track:57yI1u6t6cFXbjgjQcRHug,,,,,,,,playbtn,trackdone,true,false,false,,false
2020-09-30T20:18:08Z,"iOS 14.0 (iPad7,5)",214289,CL,45.71.44.54,Happier,Marshmello,Happier,spotify:track:2dpaYNEQHiRxtZbfNsse99,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:21:50Z,"iOS 14.0 (iPad7,5)",222426,CL,45.71.44.54,Fall,James Arthur,YOU,spotify:track:4rhv5nnyAdhjvqRB8s9xr7,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:24:45Z,"iOS 14.0 (iPad7,5)",173520,CL,45.71.44.54,Mindreader,A Day To Remember,Mindreader,spotify:track:2hVKFfp7Rmr2XPK31jFCrX,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:27:47Z,"iOS 14.0 (iPad7,5)",182160,CL,45.71.44.54,Someone You Loved,Lewis Capaldi,Breach,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:31:45Z,"iOS 14.0 (iPad7,5)",237203,CL,45.71.44.54,Rescue Me,Marshmello,Rescue Me,spotify:track:5dLP5JbgWGZttnUv4NFJeg,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:35:34Z,"iOS 14.0 (iPad7,5)",228299,CL,45.71.44.54,Hello,Allie X,Collxtion I,spotify:track:5s1VKglR9uPZL6H3VVNK9P,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:38:43Z,"iOS 14.0 (iPad7,5)",185744,CL,45.71.44.54,Soldier,Trixie Mattel,One Stone,spotify:track:2wWxekq0ATUJtpkmDxsSyL,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:41:54Z,"iOS 14.0 (iPad7,5)",190000,CL,45.71.44.54,Don't Wanna Love,Jujubee,good juju : vol. 1,spotify:track:0xe9twzcISoNLJUnld77ES,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:45:28Z,"iOS 14.0 (iPad7,5)",214226,CL,45.71.44.54,Empty Space,James Arthur,Empty Space,spotify:track:1uru26I2JKd2mQZt0MDCUe,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:49:41Z,"iOS 14.0 (iPad7,5)",251946,CL,45.71.44.54,Mine (Glee Cast Version),Glee Cast,"Glee: The Music, Season 4 Volume 1",spotify:track:2kjMpCZBF8fArH7B4yku9T,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:53:04Z,"iOS 14.0 (iPad7,5)",202520,CL,45.71.44.54,Life @ 11,A Day To Remember,Common Courtesy,spotify:track:7FB3nhr7uHKQ5WcyxKoxA2,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T20:55:54Z,"iOS 14.0 (iPad7,5)",169615,CL,45.71.44.54,She's A Woman! (On Top of The World),Miz Cracker,She's A Woman! (On Top of The World),spotify:track:66XWcTtOTIiyYnn8MTlaIB,,,,,,,,trackdone,trackdone,true,false,false,,false
2020-09-30T21:00:40Z,"iOS 14.0 (iPad7,5)",285853,CL,45.71.44.54,Dancing On My Own,Robyn,Body Talk,spotify:track:6aqNCrRA7vs7v6QvRpI50t,,,,,,,,trackdone,trackdone,true,false,false,,false
