ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-05-10T16:51:06Z,ios,261240,CL,45.232.32.41,Versace on the Floor,Bruno Mars,24K Magic,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,,,,,,,,trackdone,trackdone,false,false,false,1715359579,false
2024-05-10T16:55:37Z,ios,270413,CL,45.232.32.41,Vertigo,Khalid,Suncity,spotify:track:7stcuQtnHL7C6XdPvpwywv,,,,,,,,trackdone,trackdone,false,false,false,1715359866,false
2024-05-10T16:59:12Z,ios,200280,CL,45.232.32.41,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:6pYNq0ZwpPVazKzsqpf0G8,,,,,,,,trackdone,trackdone,false,false,false,1715360137,false
2024-05-10T17:02:34Z,ios,201556,CL,45.232.32.41,Victory (feat. Inspectah Deck),Elcamino,Victory (feat. Inspectah Deck),spotify:track:5wkaGvO8nNomCL7UCzknw6,,,,,,,,trackdone,trackdone,false,false,false,1715360352,false
2024-05-10T17:06:20Z,ios,225882,CL,45.232.32.41,Video Games,Trixie Mattel,Video Games,spotify:track:6GE4fcrDAF5hF170xMzxq8,,,,,,,,trackdone,trackdone,false,false,false,1715360554,false
2024-05-10T17:10:33Z,ios,252773,CL,45.232.32.41,Video Killed The Radio Star,The Buggles,The Age Of Plastic,spotify:track:7o7E1nrHWncYY7PY94gCiX,,,,,,,,trackdone,trackdone,false,false,false,1715360780,false
2024-05-10T17:14:09Z,ios,215341,CL,45.232.32.41,The View Between Villages,Noah Kahan,Stick Season,spotify:track:6PdWPdgPoVCT9WLFMVnhxx,,,,,,,,trackdone,trackdone,false,false,false,1715361033,false
2024-05-10T17:18:20Z,ios,250032,CL,45.232.32.41,Villa Francia,Kaskivano,Volver a comenzar,spotify:track:0UVKc9DegHnitKyo6tewIW,,,,,,,,trackdone,trackdone,false,false,false,1715361249,false
2024-05-10T17:23:13Z,ios,292903,CL,45.232.32.41,The View Between Villages - Extended,Noah Kahan,Stick Season,spotify:track:5ihBtaVVMqO5VqJA5wnmfy,,,,,,,,trackdone,trackdone,false,false,false,1715361500,false
2024-05-10T17:26:21Z,ios,187500,CL,45.232.32.41,"Villano Antillano: Bzrp Music Sessions, Vol. 51",Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51",spotify:track:4hceSKjrkDTO0nMKFcb3sj,,,,,,,,trackdone,trackdone,false,false,false,1715361793,false
2024-05-10T17:32:42Z,ios,241652,CL,45.232.32.41,Violence (Enough Is Enough),A Day To Remember,Common Courtesy,spotify:track:12THKOtoP7zBymSkeKpPUm,,,,,,,,trackdone,trackdone,false,false,false,1715361981,false
2024-05-10T17:39:03Z,ios,215320,CL,45.232.32.41,Violent Crimes,Kanye West,ye,spotify:track:3s7MCdXyWmwjdcWh7GWXas,,,,,,,,trackdone,trackdone,false,false,false,1715362362,false
2024-05-10T17:44:10Z,ios,306026,CL,45.232.32.41,Violeta Ausente,Los Jaivas,Obras de Violeta Parra,spotify:track:2QrqeZRrMHhj8POCWHDYyQ,,,,,,,,trackdone,trackdone,false,false,false,1715362743,false
2024-05-10T18:34:48Z,ios,329079,CL,186.189.91.41,VIRGO'S GROOVE,Beyoncé,RENAISSANCE,spotify:track:0Fl4eWzVaMUOdXcOrj6F1q,,,,,,,,trackdone,fwdbtn,false,true,false,1715363050,false
2024-05-10T18:38:47Z,ios,239493,CL,186.189.91.41,Virtual Diva,Don Omar,iDon,spotify:track:6doLqlEfsI2zjsYQCNn5z8,,,,,,,,fwdbtn,trackdone,false,false,false,1715366088,false
2024-05-10T18:42:56Z,ios,248920,CL,186.189.91.41,Visions,Bring Me The Horizon,There Is A Hell Believe Me I've Seen It. There Is A Heaven Let's Keep It A Secret,spotify:track:3Kz5l8lb5gXFQ7vpp1lYwo,,,,,,,,trackdone,trackdone,false,false,false,1715366327,false
2024-05-10T18:46:34Z,ios,217466,CL,186.189.91.41,Viva La Mexico,A Day To Remember,You're Welcome,spotify:track:0jvq7mNKbqQfw5PWjbbNfu,,,,,,,,trackdone,trackdone,false,false,false,1715366576,false
2024-05-10T18:49:23Z,ios,168527,CL,186.189.91.41,Vivo Cabrón,Young Cister,PLANES DE MEDIANOCHE,spotify:track:4dkgMczSir6k5uBIwitpnF,,,,,,,,trackdone,trackdone,false,false,false,1715366794,false
2024-05-10T18:51:52Z,ios,148803,CL,186.189.91.41,Vogue,Lazy Flow,Global Warming,spotify:track:0NmsvFIZe8g8RxcSg51m6F,,,,,,,,trackdone,trackdone,false,false,false,1715366963,false
2024-05-10T18:54:50Z,ios,176640,CL,186.189.91.41,VOGUE,Polimá Westcoast,VOGUE,spotify:track:39eZ5Oc3SlkWkUDIDU42ca,,,,,,,,trackdone,trackdone,false,false,false,1715367112,false
2024-05-10T18:59:30Z,ios,248407,CL,186.189.91.41,VOID,Lil Nas X,MONTERO,spotify:track:3e6ebtUCZ0tZL1J7wvM8Xi,,,,,,,,trackdone,trackdone,false,false,false,1715367290,false
2024-05-10T19:03:34Z,ios,243200,CL,186.189.91.41,Volantín,Chancho En Piedra,Rindanse Terricolas,spotify:track:7aeHztFLa7y9oRCmnJiS7U,,,,,,,,trackdone,trackdone,false,false,false,1715367570,false
2024-05-10T19:03:50Z,ios,15039,CL,186.189.91.41,Lophophora,Chancho En Piedra,Marca Chancho,spotify:track:58fFlF7sOSo0eOgNajFWO9,,,,,,,,trackdone,fwdbtn,false,true,false,1715367814,false
2024-05-10T19:08:21Z,ios,262157,CL,186.189.91.41,Dejando Libre el Amor,Chancho En Piedra,Funkybarítico Hedónico Fantástico,spotify:track:4IvYW5NRB5U8FE1nHTQkGn,,,,,,,,fwdbtn,trackdone,false,false,false,1715367830,false
2024-05-10T19:14:04Z,ios,342960,CL,186.189.91.41,Vox Populi,Thirty Seconds To Mars,This Is War,spotify:track:1h1TliItGX1uxgCfeyylws,,,,,,,,trackdone,trackdone,false,false,false,1715368101,false
2024-05-10T19:16:32Z,ios,147840,CL,186.189.91.41,Wait and Bleed,Slipknot,Slipknot,spotify:track:2gscB6kDOmrv1P6qs2KXE3,,,,,,,,trackdone,trackdone,false,false,false,1715368444,false
2024-05-10T19:20:23Z,ios,230613,CL,186.189.91.41,Waiting For Love,Avicii,Stories,spotify:track:2P4OICZRVAQcYAV2JReRfj,,,,,,,,trackdone,trackdone,false,false,false,1715368592,false
2024-05-10T19:23:09Z,ios,164881,CL,186.189.91.41,Wake Up,Trixie Mattel,The Blonde & Pink Albums,spotify:track:61iZpDbf8o7Fax7IP5cbOk,,,,,,,,trackdone,trackdone,false,false,false,1715368823,false
2024-05-10T19:27:17Z,ios,247693,CL,186.189.91.41,Waking the Demon,Bullet For My Valentine,Scream Aim Fire Deluxe Edition,spotify:track:2ZCCkqminNZiitXgbFArXM,,,,,,,,trackdone,trackdone,false,false,false,1715368989,false
2024-05-10T19:32:29Z,ios,310960,CL,186.189.91.41,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],Metro Boomin,HEROES & VILLAINS,spotify:track:1UsQe17Ef7tV1ahFqHEFR3,,,,,,,,trackdone,trackdone,false,false,false,1715369237,false
2024-05-10T19:36:11Z,ios,222448,CL,186.189.91.41,Walking On Air,Katy Perry,PRISM,spotify:track:0RCsGhR44nFVAd5WiZZcGq,,,,,,,,trackdone,trackdone,false,false,false,1715369549,false
2024-05-10T19:39:09Z,ios,177390,CL,186.189.91.41,Walk Me Home,P!nk,Walk Me Home,spotify:track:7DHApOHsIFo7EyfieArYGE,,,,,,,,trackdone,trackdone,false,false,false,1715369771,false
2024-05-10T19:44:53Z,ios,185466,CL,186.189.91.41,Walk On Water,Thirty Seconds To Mars,AMERICA,spotify:track:6FT9FZccFD6nE8dMNslz2n,,,,,,,,trackdone,trackdone,false,false,false,1715369949,false
2024-05-10T19:52:45Z,ios,209887,CL,186.189.91.41,Wanderer,A R I Z O N A,A R I Z O N A,spotify:track:7p0rpx3W7dhlThFZl51vxe,,,,,,,,trackdone,trackdone,false,false,false,1715370293,false
2024-05-10T19:53:16Z,ios,30322,CL,186.189.91.41,Want to Want Me,Jason Derulo,Everything Is 4,spotify:track:7oGZAicScQt96OAW4AruYy,,,,,,,,trackdone,endplay,false,true,false,1715370765,false
2024-05-10T20:43:45Z,ios,2530,CL,186.189.91.41,,,,,Kelly Mantle & Two Space Heaters to the Face with Trixie,The Bald and the Beautiful with Trixie and Katya,spotify:episode:4TrI4UHctJ9upSR7A5pdJS,,,,,clickrow,endplay,false,true,false,1715373819,false
2024-05-10T20:43:47Z,ios,2113,CL,186.189.91.41,That's What You Get,Paramore,Riot!,spotify:track:0UY4FvG4f9JI6kBR1BlWrZ,,,,,,,,playbtn,fwdbtn,true,true,false,1715373825,false
2024-05-10T20:43:53Z,ios,5526,CL,186.189.91.41,Too Good At Goodbyes - Acoustic,Sam Smith,Too Good At Goodbyes,spotify:track:1JhuXhMiTBavuRXQTsGOdV,,,,,,,,fwdbtn,fwdbtn,true,true,false,1715373827,false
2024-05-10T20:43:56Z,ios,3413,CL,186.189.91.41,Can I Be Him,James Arthur,Back from the Edge,spotify:track:0VhgEqMTNZwYL1ARDLLNCX,,,,,,,,fwdbtn,fwdbtn,true,true,false,1715373833,false
2024-05-10T20:47:56Z,ios,142431,CL,186.189.91.41,Electricity,Silk City,Electricity,spotify:track:5N4erncE7kuUccm7zEmwzk,,,,,,,,fwdbtn,logout,true,false,false,1715373836,false
2024-05-10T23:56:55Z,ios,239949,CL,186.189.91.41,off the table (with The Weeknd),Ariana Grande,Positions,spotify:track:1qKdid2S9fZdSrzLaCcjcF,,,,,,,,fwdbtn,trackdone,true,false,false,1715385176,false
2024-05-10T23:56:59Z,ios,2175,CL,186.189.91.41,Teenagers,My Chemical Romance,The Black Parade,spotify:track:7j31rVgGX9Q2blT92VBEA0,,,,,,,,trackdone,fwdbtn,true,true,false,1715385415,false
2024-05-10T23:57:00Z,ios,1160,CL,186.189.91.41,Ocean Avenue,Yellowcard,Ocean Avenue,spotify:track:23oxJmDc1V9uLUSmN2LIvx,,,,,,,,fwdbtn,fwdbtn,true,true,false,1715385419,false
2024-05-10T23:57:01Z,ios,1068,CL,186.189.91.41,Chlorine,Twenty One Pilots,Trench,spotify:track:23OXdR7YuUBVWh5hSnYJau,,,,,,,,fwdbtn,fwdbtn,true,true,false,1715385420,false
2024-05-10T23:57:02Z,ios,1207,CL,186.189.91.41,Holding on to You,Twenty One Pilots,Vessel,spotify:track:3C3cr2JQwXIhqAHqOardVO,,,,,,,,fwdbtn,fwdbtn,true,true,false,1715385421,false
2024-05-10T23:59:32Z,ios,150720,CL,186.189.91.41,Blind,SZA,SOS,spotify:track:2CSRrnOEELmhpq8iaAi9cd,,,,,,,,fwdbtn,trackdone,true,false,false,1715385422,false
2024-05-11T00:03:29Z,ios,236293,CL,186.189.91.41,King For A Day,Pierce The Veil,Collide With The Sky,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,,,,,,,,trackdone,trackdone,true,false,false,1715385572,false
2024-05-11T00:07:22Z,ios,232533,CL,186.189.91.41,Hey There Delilah,Plain White T's,All That We Needed,spotify:track:4RCWB3V8V0dignt99LZ8vH,,,,,,,,trackdone,trackdone,true,false,false,1715385809,false
2024-05-11T00:10:45Z,ios,202640,CL,186.189.91.41,All I Want,A Day To Remember,What Separates Me From You,spotify:track:4JsDHMv5PVO8N07DbDq33r,,,,,,,,trackdone,trackdone,true,false,false,1715386042,false
2024-05-11T00:15:23Z,ios,249520,CL,186.189.91.41,Cough Syrup,Young the Giant,Young The Giant,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,,,,,,,,trackdone,trackdone,true,false,false,1715386245,false
2024-05-11T00:19:06Z,ios,222653,CL,186.189.91.41,Right Where You Want Me To Be,A Day To Remember,Attack Of The Killer B-Sides,spotify:track:58qF66l5z6MuoZiUVcF9zS,,,,,,,,trackdone,trackdone,true,false,false,1715386523,false
2024-05-11T16:08:54Z,ios,26897,CL,190.151.83.90,Famous Last Words,My Chemical Romance,The Black Parade,spotify:track:2d6m2F4I7wCuAKtSsdhh83,,,,,,,,trackdone,unexpected-exit-while-paused,true,false,false,1715386746,false
2024-05-11T16:09:26Z,ios,3390,CL,190.151.83.90,Waking the Demon,Bullet For My Valentine,Scream Aim Fire Deluxe Edition,spotify:track:2ZCCkqminNZiitXgbFArXM,,,,,,,,clickrow,endplay,false,true,false,1715443762,false
2024-05-11T16:12:54Z,ios,207719,CL,186.189.95.169,Want to Want Me,Jason Derulo,Everything Is 4,spotify:track:7oGZAicScQt96OAW4AruYy,,,,,,,,clickrow,trackdone,false,false,false,1715443766,false
2024-05-11T16:16:02Z,ios,187541,CL,186.189.95.169,WAP (feat. Megan Thee Stallion),Cardi B,WAP (feat. Megan Thee Stallion),spotify:track:4Oun2ylbjFKMPTiaSbbCih,,,,,,,,trackdone,trackdone,false,false,false,1715443974,false
2024-05-11T16:16:18Z,ios,14872,CL,186.189.95.169,Water Under the Bridge,Adele,25,spotify:track:4jL6WWKFDqCOPo2hC3VhSS,,,,,,,,trackdone,endplay,false,true,true,1715444162,false
2024-05-11T16:19:11Z,ios,173350,CL,186.189.95.169,"Warm Water, Winter Winds",A R I Z O N A,A R I Z O N A,spotify:track:3eZcj4bDuTzEKOZd6ti5Ys,,,,,,,,clickrow,trackdone,false,false,false,1715444178,false
2024-05-11T16:22:03Z,ios,171040,CL,186.189.95.169,Warriors,Imagine Dragons,Smoke + Mirrors,spotify:track:1sWeSMifj6Z6kZyI6z3bRc,,,,,,,,trackdone,trackdone,false,false,false,1715444351,false
2024-05-11T16:25:53Z,ios,230000,CL,186.189.95.169,Warriors Love (feat. Bunji Garlin),Jillionaire,Warriors Love (feat. Bunji Garlin),spotify:track:6x3b5v1LHbRdy15K8ONEmt,,,,,,,,trackdone,trackdone,false,false,false,1715444523,false
2024-05-11T16:29:54Z,ios,240439,CL,186.189.95.169,Water Under the Bridge,Adele,25,spotify:track:4jL6WWKFDqCOPo2hC3VhSS,,,,,,,,trackdone,trackdone,false,false,false,1715444753,false
2024-05-11T16:37:45Z,ios,330783,CL,186.189.95.169,Wat's Wrong (feat. Zacari & Kendrick Lamar),Isaiah Rashad,The Sun's Tirade,spotify:track:2RPbEp0DyBVlkRvvYKopO7,,,,,,,,trackdone,trackdone,false,false,false,1715444994,false
2024-05-11T16:42:31Z,ios,240013,CL,186.189.95.169,Waves,Dean Lewis,A Place We Knew,spotify:track:6w8pFOKn42O418qwcQElZ3,,,,,,,,trackdone,trackdone,false,false,false,1715445465,false
2024-05-11T16:46:35Z,ios,243136,CL,186.189.95.169,The Way I Loved You (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:22bPsP2jCgbLUvh82U0Z3M,,,,,,,,trackdone,trackdone,false,false,false,1715445751,false
2024-05-11T17:01:38Z,ios,185859,CL,186.189.95.169,Way Less Sad,AJR,Way Less Sad,spotify:track:6iN378BwkBEURt11IhvEJI,,,,,,,,trackdone,logout,false,false,false,1715445995,false
2024-05-11T17:53:22Z,ios,238893,CL,186.189.95.169,The Ways (with Swae Lee),Khalid,Black Panther The Album Music From And Inspired By,spotify:track:5jyyPsIGM2yqkZN9R3TmvN,,,,,,,,clickrow,trackdone,false,false,false,1715449764,false
2024-05-11T17:55:56Z,ios,153773,CL,186.189.95.169,Way Up,Jaden,Spider-Man: Into the Spider-Verse,spotify:track:7cFFhb9Wz2ZXLSpEk2VDKd,,,,,,,,trackdone,trackdone,false,false,false,1715450002,false
2024-05-11T18:00:06Z,ios,248973,CL,186.189.95.169,The Way We Were (feat. Plested),Kygo,Thrill Of The Chase,spotify:track:3Ds1rReoW8ixyfCTe2R0zR,,,,,,,,trackdone,trackdone,false,false,false,1715450156,false
2024-05-11T18:03:27Z,ios,201160,CL,186.189.95.169,Weak,AJR,The Click,spotify:track:3BuLtAmXKy5uQYl4ED1zBT,,,,,,,,trackdone,trackdone,false,false,false,1715450406,false
2024-05-11T18:07:44Z,ios,254873,CL,186.189.95.169,WE ARE,Jon Batiste,WE ARE,spotify:track:3CAUdHOsgijdnNsjO7o7Hd,,,,,,,,trackdone,fwdbtn,false,true,false,1715450607,false
2024-05-11T18:11:58Z,ios,252644,CL,186.189.95.169,We Are Légendaires,The Cast of Drag Race France,We Are Légendaires,spotify:track:3LbazdPQyFWaAwh8JKN7UV,,,,,,,,fwdbtn,trackdone,false,false,false,1715450864,false
2024-05-11T18:15:36Z,ios,217703,CL,186.189.95.169,We Are Sudamerican Rockers - 2002 Digital Remaster,Los Prisioneros,We Are Sudamerican Rockers,spotify:track:2Q2zvWmsnfSFBMfqWXeVkD,,,,,,,,trackdone,trackdone,false,false,false,1715451118,false
2024-05-11T18:19:48Z,ios,250626,CL,186.189.95.169,We Are Young (feat. Janelle Monáe),fun.,Some Nights,spotify:track:5rgy6ghBq1eRApCkeUdJXf,,,,,,,,trackdone,trackdone,false,false,false,1715451336,false
2024-05-11T18:23:37Z,ios,228639,CL,168.196.203.55,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,,,,,,,,trackdone,trackdone,false,false,false,1715451588,false
2024-05-11T18:27:45Z,ios,247506,CL,168.196.203.55,We Come Running,Youngblood Hawke,Wake Up,spotify:track:0eehHRQY2nlimtLjCI9xRf,,,,,,,,trackdone,trackdone,false,false,false,1715451817,false
2024-05-11T18:33:26Z,ios,341307,CL,168.196.203.55,We Cry Together,Kendrick Lamar,Mr. Morale & The Big Steppers,spotify:track:67XC51nlZncNpHmZ8rOU9a,,,,,,,,trackdone,trackdone,false,false,false,1715452065,false
2024-05-11T18:36:24Z,ios,177200,CL,168.196.203.55,We Don't Believe What's on TV,Twenty One Pilots,Blurryface,spotify:track:22OqansuvEMQu9W0EfiGTI,,,,,,,,trackdone,trackdone,false,false,false,1715452406,false
2024-05-11T18:40:01Z,ios,216120,CL,168.196.203.55,We Don't Talk About Bruno,Carolina Gaitán - La Gaita,Encanto,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,,,,,,,,trackdone,trackdone,false,false,false,1715452584,false
2024-05-11T18:43:39Z,ios,217706,CL,168.196.203.55,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Nine Track Mind,spotify:track:06KyNuuMOX1ROXRhj787tj,,,,,,,,trackdone,trackdone,false,false,false,1715452801,false
2024-05-11T18:48:12Z,ios,272186,CL,168.196.203.55,The Weekend,SZA,Ctrl,spotify:track:6gU9OKjOE7ghfEd55oRO57,,,,,,,,trackdone,trackdone,false,false,false,1715453019,false
2024-05-11T18:52:34Z,ios,261773,CL,168.196.203.55,We Found Love,Forever The Sickest Kids,"Punk Goes Pop, Vol. 5",spotify:track:7C6o3VWxY0MgWwoikAnRom,,,,,,,,trackdone,trackdone,false,false,false,1715453292,false
2024-05-11T18:53:23Z,ios,47302,CL,168.196.203.55,We Go Down Together (with Khalid),Dove Cameron,We Go Down Together (with Khalid),spotify:track:2Y67qsABsPKMrvCxPCzL6r,,,,,,,,trackdone,backbtn,false,true,false,1715453554,false
2024-05-11T18:53:24Z,ios,952,CL,168.196.203.55,We Found Love,Forever The Sickest Kids,"Punk Goes Pop, Vol. 5",spotify:track:7C6o3VWxY0MgWwoikAnRom,,,,,,,,backbtn,fwdbtn,false,true,false,1715453603,false
2024-05-11T18:57:20Z,ios,236826,CL,168.196.203.55,Días Grises (feat. Ceaese & Yaero),Jonas Sanche,Verdades la Voz de la Avenida,spotify:track:7gXQIg8cDR0dioSPwvo52G,,,,,,,,fwdbtn,trackdone,false,false,false,1715453604,false
2024-05-11T19:00:26Z,ios,184963,CL,168.196.203.55,We Go Down Together (with Khalid),Dove Cameron,We Go Down Together (with Khalid),spotify:track:2Y67qsABsPKMrvCxPCzL6r,,,,,,,,trackdone,trackdone,false,false,false,1715453840,false
2024-05-11T19:02:49Z,ios,142806,CL,168.196.203.55,We Got The Look,Trixie Mattel,Barbara,spotify:track:579eY3UTvVn8b9slOhKAZ1,,,,,,,,trackdone,trackdone,false,false,false,1715454026,false
2024-05-11T19:06:39Z,ios,229400,CL,168.196.203.55,We Got This,A Day To Remember,Bad Vibrations,spotify:track:6SRMpCmXRkpdF9fTxHUd0w,,,,,,,,trackdone,trackdone,false,false,false,1715454169,false
2024-05-11T19:10:32Z,ios,232625,CL,168.196.203.55,Welcome To My Island,Caroline Polachek,"Desire, I Want To Turn Into You",spotify:track:4bp2wYweUPvsBrQfntdYcr,,,,,,,,trackdone,trackdone,false,false,false,1715454399,false
2024-05-11T19:13:59Z,ios,206773,CL,168.196.203.55,Welcome to My Life,Simple Plan,Still Not Getting Any,spotify:track:10rChmECwPcvTTj4w07hq4,,,,,,,,trackdone,trackdone,false,false,false,1715454632,false
2024-05-11T19:19:11Z,ios,311106,CL,168.196.203.55,Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,,,,,,,,trackdone,trackdone,false,false,false,1715454839,false
2024-05-11T19:23:07Z,ios,179933,CL,168.196.203.55,Welcome To The Family,A Day To Remember,Homesick,spotify:track:5xfr9x9Tm8NsqNTykMLaWS,,,,,,,,trackdone,trackdone,false,false,false,1715455151,false
2024-05-11T19:26:10Z,ios,181720,CL,168.196.203.55,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward)",spotify:track:5mqzhMuUpvnMfwNz6iepmO,,,,,,,,trackdone,trackdone,false,false,false,1715455387,false
2024-05-11T19:29:09Z,ios,178677,CL,168.196.203.55,The Well,Trixie Mattel,One Stone,spotify:track:7yjnyvyqjmALuagPhLLG86,,,,,,,,trackdone,trackdone,false,false,false,1715455570,false
2024-05-11T19:32:09Z,ios,179202,CL,168.196.203.55,We’re All Gonna Die (with Noah Kahan),Joy Oladokun,We’re All Gonna Die,spotify:track:2Eb2TKNAaE15Fqd4A3MFWU,,,,,,,,trackdone,trackdone,false,false,false,1715455749,false
2024-05-11T20:01:38Z,ios,206493,CL,168.196.203.55,We R Who We R,"Chunk! No, Captain Chunk!","Punk Goes Pop, Vol. 4",spotify:track:27YVSySYjPT11wXLcO3PTn,,,,,,,,trackdone,trackdone,false,false,false,1715455929,false
2024-05-11T20:05:05Z,ios,204760,CL,168.196.203.55,We R Who We R,Kesha,Cannibal (Expanded Edition),spotify:track:3LUWWox8YYykohBbHUrrxd,,,,,,,,trackdone,trackdone,false,false,false,1715457698,false
2024-05-11T20:09:53Z,ios,287360,CL,168.196.203.55,Wesley's Theory,Kendrick Lamar,To Pimp A Butterfly,spotify:track:7Ks4VCY1wFebnOdJrM13t6,,,,,,,,trackdone,trackdone,false,false,false,1715457905,false
2024-05-11T20:13:51Z,ios,237297,CL,168.196.203.55,Westbrook (with A$AP Ferg),JID,DiCaprio 2,spotify:track:0GTzZhS8P50p922OEuoNLF,,,,,,,,trackdone,trackdone,false,false,false,1715458193,false
2024-05-11T20:16:38Z,ios,167276,CL,168.196.203.55,West Savannah (feat. SZA),Isaiah Rashad,Cilvia Demo,spotify:track:0Gt4nGWoATcQFL38a1NRao,,,,,,,,trackdone,trackdone,false,false,false,1715458431,false
2024-05-11T20:18:51Z,ios,132278,CL,168.196.203.55,west side,Ariana Grande,Positions,spotify:track:7cFYqReKEigTxTm0bNE6YA,,,,,,,,trackdone,trackdone,false,false,false,1715458598,false
2024-05-11T20:23:23Z,ios,271519,CL,168.196.203.55,What About Us,P!nk,What About Us,spotify:track:31MkGwj0SWgZaTvEt5Hgxv,,,,,,,,trackdone,trackdone,false,false,false,1715458731,false
2024-05-11T20:26:22Z,ios,141710,CL,168.196.203.55,WHATCHUTALKINBOUT,Jon Batiste,WE ARE,spotify:track:5pY66RyREZHbqP7zz9dxVU,,,,,,,,trackdone,trackdone,false,false,false,1715459003,false
2024-05-11T20:26:27Z,ios,3358,CL,168.196.203.55,WHATCHUTALKINBOUT,Jon Batiste,WE ARE,spotify:track:5pY66RyREZHbqP7zz9dxVU,,,,,,,,trackdone,fwdbtn,false,true,false,1715459182,false
2024-05-11T20:30:46Z,ios,242160,CL,168.196.203.55,What Dreams Are Made Of,Hilary Duff,The Lizzie McGuire Movie,spotify:track:7J1S5n6Kn4wZEu6xrBT0gk,,,,,,,,fwdbtn,trackdone,false,false,false,1715459187,false
2024-05-11T20:33:46Z,ios,179426,CL,168.196.203.55,What Else Can I Do?,Diane Guerrero,Encanto,spotify:track:3XoYqtiWHhsk59frZupImG,,,,,,,,trackdone,trackdone,false,false,false,1715459446,false
