ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-11-06T17:19:48Z,"Android OS 11 API 30 (samsung, SM-A207M)",228066,CL,168.196.201.220,Diamonds Aren't Forever,Bring Me The Horizon,Suicide Season,spotify:track:4V3kjWSktkyWtAZD4sZLMQ,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T17:20:47Z,"Android OS 11 API 30 (samsung, SM-A207M)",49967,CL,168.196.201.220,It Never Ends,Bring Me The Horizon,There Is A Hell Believe Me I've Seen It. There Is A Heaven Let's Keep It A Secret,spotify:track:0ZxZsjMMyLgjRV1XLWlIaS,,,,,,,,trackdone,fwdbtn,false,false,false,,false
2021-11-06T17:20:51Z,"Android OS 11 API 30 (samsung, SM-A207M)",4527,CL,168.196.201.220,The Sadness Will Never End,Bring Me The Horizon,Suicide Season,spotify:track:7uB7GU4ii7RK9NbcTMNWRf,,,,,,,,fwdbtn,endplay,false,false,false,,false
2021-11-06T17:25:54Z,"Android OS 11 API 30 (samsung, SM-A207M)",274133,CL,168.196.201.220,It Never Ends,Bring Me The Horizon,There Is A Hell Believe Me I've Seen It. There Is A Heaven Let's Keep It A Secret,spotify:track:0ZxZsjMMyLgjRV1XLWlIaS,,,,,,,,clickrow,trackdone,false,false,false,,false
2021-11-06T17:31:39Z,"Android OS 11 API 30 (samsung, SM-A207M)",322340,CL,168.196.201.220,The Sadness Will Never End,Bring Me The Horizon,Suicide Season,spotify:track:7uB7GU4ii7RK9NbcTMNWRf,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T17:35:06Z,"Android OS 11 API 30 (samsung, SM-A207M)",206226,CL,168.196.201.220,Lucky,Britney Spears,Oops!... I Did It Again,spotify:track:2TTYIwTM2iLC1YOyHuhRMt,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T17:38:55Z,"Android OS 11 API 30 (samsung, SM-A207M)",217288,CL,168.196.201.220,Finesse - Remix; feat. Cardi B,Bruno Mars,Finesse (Remix) [feat. Cardi B],spotify:track:3Vo4wInECJQuz9BIBMOu8i,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T17:42:59Z,"Android OS 11 API 30 (samsung, SM-A207M)",242092,CL,168.196.201.220,Leave The Door Open,Bruno Mars,Leave The Door Open,spotify:track:7MAibcTli4IisCtbHKrGMh,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T17:46:25Z,"Android OS 11 API 30 (samsung, SM-A207M)",206693,CL,168.196.201.220,That's What I Like,Bruno Mars,24K Magic,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T17:46:39Z,"Android OS 11 API 30 (samsung, SM-A207M)",5214,CL,168.196.201.220,Versace on the Floor,Bruno Mars,24K Magic,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,,,,,,,,trackdone,logout,false,false,false,,false
2021-11-06T17:47:00Z,"Android OS 11 API 30 (samsung, SM-A207M)",8880,CL,168.196.201.220,Versace on the Floor,Bruno Mars,24K Magic,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,,,,,,,,appload,endplay,false,false,false,,false
2021-11-06T17:52:12Z,"Android OS 11 API 30 (samsung, SM-A207M)",261225,CL,168.196.201.220,Versace on the Floor,Bruno Mars,24K Magic,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,,,,,,,,clickrow,trackdone,false,false,false,,false
2021-11-06T17:56:19Z,"Android OS 11 API 30 (samsung, SM-A207M)",229773,CL,168.196.201.206,Boy With Luv (feat. Halsey),BTS,MAP OF THE SOUL : PERSONA,spotify:track:5KawlOMHjWeUjQtnuRs22c,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T18:00:30Z,"Android OS 11 API 30 (samsung, SM-A207M)",252773,CL,168.196.201.206,Video Killed The Radio Star,The Buggles,The Age Of Plastic,spotify:track:7o7E1nrHWncYY7PY94gCiX,,,,,,,,trackdone,trackdone,false,false,true,1636221360110,false
2021-11-06T18:04:55Z,"Android OS 11 API 30 (samsung, SM-A207M)",225420,CL,168.196.201.206,All These Things I Hate (Revolve Around Me),Bullet For My Valentine,The Poison,spotify:track:6XimI1O15wpfwUdrCnlrxo,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T18:04:57Z,"Android OS 11 API 30 (samsung, SM-A207M)",225420,CL,168.196.201.206,All These Things I Hate (Revolve Around Me),Bullet For My Valentine,The Poison,spotify:track:6XimI1O15wpfwUdrCnlrxo,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T18:10:03Z,"Android OS 11 API 30 (samsung, SM-A207M)",308733,CL,168.196.201.206,Bittersweet Memories,Bullet For My Valentine,Fever,spotify:track:02PTdS9L4BFXOtNvyM1ukF,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-06T21:12:31Z,Windows 10 (10.0.22000; x64; AppX),48306,CL,45.71.44.54,Kill This Love,BLACKPINK,KILL THIS LOVE,spotify:track:6hvczQ05jc1yGlp9zhb95V,,,,,,,,trackdone,logout,false,false,false,,true
2021-11-06T21:18:01Z,Windows 10 (10.0.22000; x64; AppX),308826,CL,45.71.44.54,Bittersweet Memories,Bullet For My Valentine,Fever,spotify:track:02PTdS9L4BFXOtNvyM1ukF,,,,,,,,clickrow,trackdone,false,false,false,,true
2021-11-06T21:22:09Z,Windows 10 (10.0.22000; x64; AppX),247693,CL,45.71.44.54,Waking the Demon,Bullet For My Valentine,Scream Aim Fire Deluxe Edition,spotify:track:2ZCCkqminNZiitXgbFArXM,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T21:26:58Z,Windows 10 (10.0.22000; x64; AppX),288746,CL,45.71.44.54,El Aguante,Calle 13,MultiViral,spotify:track:7AIVTgrRcdUW8QBsqNQ33z,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T21:30:48Z,Windows 10 (10.0.22000; x64; AppX),229673,CL,45.71.44.54,Biblical,Calum Scott,Biblical,spotify:track:1rPiAgK5DD2ve9aPujSJB7,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T21:33:59Z,Windows 10 (10.0.22000; x64; AppX),190539,CL,45.71.44.54,Come Back Home,Calum Scott,Only Human,spotify:track:0cvfSKcm9VeduwyYPrxtLx,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T21:38:20Z,Windows 10 (10.0.22000; x64; AppX),260285,CL,45.71.44.54,Dancing On My Own,Calum Scott,Only Human,spotify:track:2BOqDYLOJBiMOXShCV1neZ,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T21:42:11Z,Windows 10 (10.0.22000; x64; AppX),230390,CL,45.71.44.54,Good To You,Calum Scott,Only Human,spotify:track:40bObcrlrJ2A2O3ux9pPye,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T21:45:47Z,Windows 10 (10.0.22000; x64; AppX),215763,CL,45.71.44.54,Not Dark Yet,Calum Scott,Only Human,spotify:track:05satBPYz2Wtx40AytxngW,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T21:49:33Z,Windows 10 (10.0.22000; x64; AppX),225389,CL,45.71.44.54,Only You,Calum Scott,Only Human,spotify:track:239Je07Zd3HUxLtm9aSARq,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T21:53:06Z,Windows 10 (10.0.22000; x64; AppX),212619,CL,45.71.44.54,Rhythm Inside,Calum Scott,Only Human,spotify:track:1fhXgq3KLDWfcXO5coCJr6,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T21:56:34Z,Windows 10 (10.0.22000; x64; AppX),207559,CL,45.71.44.54,Stop Myself (Only Human),Calum Scott,Only Human,spotify:track:2pG7GIoyRkERJn3fM9RvJq,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:00:25Z,Windows 10 (10.0.22000; x64; AppX),231168,CL,45.71.44.54,What I Miss Most,Calum Scott,Only Human,spotify:track:49bvrlmLoV4TcJSVh91xwv,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:03:40Z,Windows 10 (10.0.22000; x64; AppX),194377,CL,45.71.44.54,Won’t Let You Down,Calum Scott,Only Human,spotify:track:5DBz188AP1atzNFytyV0N7,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:07:05Z,Windows 10 (10.0.22000; x64; AppX),204326,CL,45.71.44.54,You Are The Reason,Calum Scott,Only Human,spotify:track:69vToJ9BMbbLlFZo7k7A7B,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:10:39Z,Windows 10 (10.0.22000; x64; AppX),212960,CL,45.71.44.54,Blame (feat. John Newman),Calvin Harris,Motion,spotify:track:07nH4ifBxUB4lZcsf44Brn,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:14:23Z,Windows 10 (10.0.22000; x64; AppX),223413,CL,45.71.44.54,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,Funk Wav Bounces Vol.1,spotify:track:5bcTCxgc7xVfSaMV3RuVke,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:17:58Z,Windows 10 (10.0.22000; x64; AppX),214846,CL,45.71.44.54,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),spotify:track:7ef4DlsgrMEH11cDZd32M6,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:21:46Z,Windows 10 (10.0.22000; x64; AppX),227266,CL,45.71.44.54,Outside (feat. Ellie Goulding),Calvin Harris,Motion,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:25:37Z,Windows 10 (10.0.22000; x64; AppX),230813,CL,45.71.44.54,Slide (feat. Frank Ocean & Migos),Calvin Harris,Funk Wav Bounces Vol.1,spotify:track:7tr2za8SQg2CI8EDgrdtNl,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:30:00Z,Windows 10 (10.0.22000; x64; AppX),262866,CL,45.71.44.54,The Sweetest Thing,Camera Obscura,My Maudlin Career,spotify:track:6SsAQtc5Cxih7562TQegGd,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:32:46Z,Windows 10 (10.0.22000; x64; AppX),164842,CL,45.71.44.54,Don't Go Yet,Camila Cabello,Don't Go Yet,spotify:track:1058fW9H3fZA6QjYCdOBad,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:36:31Z,Windows 10 (10.0.22000; x64; AppX),224284,CL,45.71.44.54,Bartier Cardi (feat. 21 Savage),Cardi B,Invasion of Privacy,spotify:track:0dIoGTQXDh1wVnhIiSyYEa,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:40:15Z,Windows 10 (10.0.22000; x64; AppX),223712,CL,45.71.44.54,Bodak Yellow,Cardi B,Invasion of Privacy,spotify:track:6KBYefIoo7KydImq1uUQlL,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:44:07Z,Windows 10 (10.0.22000; x64; AppX),231453,CL,45.71.44.54,Get Up 10,Cardi B,Invasion of Privacy,spotify:track:7p2ewixAShLpjDZrnzZK7c,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:48:21Z,Windows 10 (10.0.22000; x64; AppX),253390,CL,45.71.44.54,I Like It,Cardi B,Invasion of Privacy,spotify:track:58q2HKrzhC3ozto2nDdN4z,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-06T22:51:29Z,Windows 10 (10.0.22000; x64; AppX),187541,CL,45.71.44.54,WAP (feat. Megan Thee Stallion),Cardi B,WAP (feat. Megan Thee Stallion),spotify:track:4Oun2ylbjFKMPTiaSbbCih,,,,,,,,trackdone,trackdone,false,false,false,,true
2021-11-07T11:45:22Z,"Android OS 11 API 30 (samsung, SM-A207M)",34852,CL,201.219.234.252,Waking the Demon,Bullet For My Valentine,Scream Aim Fire Deluxe Edition,spotify:track:2ZCCkqminNZiitXgbFArXM,,,,,,,,trackdone,logout,false,false,false,,false
2021-11-07T13:19:35Z,"iOS 15.0.2 (iPad7,5)",103058,CL,45.71.44.54,Circles,Pierce The Veil,Misadventures,spotify:track:6zUy2nnchfZpzaDalE6sO2,,,,,,,,trackdone,logout,true,false,false,,false
2021-11-07T13:23:43Z,"iOS 15.0.2 (iPad7,5)",207959,CL,45.71.44.54,Cut To The Feeling,Carly Rae Jepsen,Cut To The Feeling,spotify:track:6EJiVf7U0p1BBfs0qqeb1f,,,,,,,,clickrow,trackdone,true,false,false,,false
2021-11-07T13:27:08Z,"iOS 15.0.2 (iPad7,5)",204763,CL,45.71.44.54,I Really Like You,Carly Rae Jepsen,Emotion - Deluxe Expanded Edition,spotify:track:2hHLbkatPwOOmrNxTiD41L,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-07T13:30:15Z,"iOS 15.0.2 (iPad7,5)",186231,CL,45.71.44.54,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,Miss You (with Major Lazer & Tory Lanez),spotify:track:7HdZY9UJTylIiNcSDFyUDc,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-07T13:36:16Z,"iOS 15.0.2 (iPad7,5)",360561,CL,45.71.44.54,Not Sorry Aboot It,"The Cast of Canada’s Drag Race, Season 1",Not Sorry Aboot It,spotify:track:1rjbT3uDRRQFBgBXFyVZ8Z,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-11-07T13:40:10Z,"iOS 15.0.2 (iPad7,5)",233166,CL,45.71.44.54,I'm in Love,"The Cast of RuPaul's Drag Race All Stars, Season 5",I'm in Love,spotify:track:5UgFOzUNNGKwZgFpPKdD2L,,,,,,,,trackdone,trackdone,false,false,false,,false
