ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2015-07-30T00:18:57Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",158243,CL,200.111.22.58,Thinking About You (feat. Ayah Marar),Calvin Harris,18 Months,spotify:track:1KtD0xaLAikgIt5tPbteZQ,,,,,,,,fwdbtn,endplay,true,true,false,,false
2015-07-30T00:19:11Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",14674,CL,200.111.22.58,Thief,Imagine Dragons,Smoke + Mirrors,spotify:track:7l5mSZBui4zS9KjUCQJldd,,,,,,,,clickrow,fwdbtn,true,true,false,,false
2015-07-30T00:20:22Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",46,CL,200.111.22.58,Friction,Imagine Dragons,Smoke + Mirrors,spotify:track:6om2vUZ2HM597aniaToIZ0,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:22Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",1532,CL,200.111.22.58,Smoke And Mirrors,Imagine Dragons,Smoke + Mirrors,spotify:track:3MJKxSSaKypYBEiXEXPPoR,,,,,,,,appload,fwdbtn,true,true,false,,false
2015-07-30T00:20:25Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,Dream,Imagine Dragons,Smoke + Mirrors,spotify:track:4vPj476CryAhNwhn7fCaQa,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:26Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,Gold,Imagine Dragons,Smoke + Mirrors,spotify:track:0fImO9nxvrFnVRpp4COwkS,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:27Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,Thief,Imagine Dragons,Smoke + Mirrors,spotify:track:7l5mSZBui4zS9KjUCQJldd,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:28Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,It Comes Back To You,Imagine Dragons,Smoke + Mirrors,spotify:track:2AScqYCrJxisroNfyeoJsa,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:29Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,Trouble,Imagine Dragons,Smoke + Mirrors,spotify:track:3hBvQscfaIy944Qg3Ms5n8,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:30Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,I’m So Sorry,Imagine Dragons,Smoke + Mirrors,spotify:track:0KnxhTo32lWtFUW412RpAz,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:31Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,Shots - Broiler Remix,Imagine Dragons,Smoke + Mirrors,spotify:track:0z8yrlXSjnI29Rv30RssNI,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:32Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,Second Chances,Imagine Dragons,Smoke + Mirrors,spotify:track:0P1hSFtVZNuHqtOPXjpVVR,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:33Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,Summer,Imagine Dragons,Smoke + Mirrors,spotify:track:4kEyDs5xqAOAKtyvlmneXr,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:33Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,The Fall,Imagine Dragons,Smoke + Mirrors,spotify:track:1ULqhYKlheL3FhlxTvYoIR,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:20:35Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,Polaroid,Imagine Dragons,Smoke + Mirrors,spotify:track:3jRQmxNh59Rfsi0TrXlcme,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:23:48Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",192706,CL,200.111.22.58,I Bet My Life,Imagine Dragons,Smoke + Mirrors,spotify:track:519iK3BrSWhVLhmBlDIP4x,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2015-07-30T00:23:57Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",8611,CL,200.111.22.58,Hopeless Opus,Imagine Dragons,Smoke + Mirrors,spotify:track:4kjc6dHpVjETghMWIT53ub,,,,,,,,trackdone,fwdbtn,true,true,false,,false
2015-07-30T00:23:59Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",464,CL,200.111.22.58,Release,Imagine Dragons,Smoke + Mirrors,spotify:track:4FiVnISwP4NhLODCF4sizH,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:24:00Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,Shots,Imagine Dragons,Smoke + Mirrors,spotify:track:51jj7kS1UYkJJvgpmfXDVv,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T00:24:02Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",0,CL,200.111.22.58,The Unknown,Imagine Dragons,Smoke + Mirrors,spotify:track:3rtTKDdogD7klEEix9ArIf,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-07-30T09:50:44Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",1531,CL,200.111.22.58,Warriors,Imagine Dragons,Smoke + Mirrors,spotify:track:2Heh0PiDG6F9fUHID8XV0Z,,,,,,,,appload,endplay,true,true,false,,false
2015-08-02T23:06:20Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",1532,CL,200.111.22.58,Sweet Nothing (feat. Florence Welch),Calvin Harris,18 Months,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,,,,,,,,appload,endplay,true,true,false,,false
2015-08-02T23:10:45Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",263505,CL,200.111.22.58,Violeta Ausente,Los Jaivas,Obras De Violeta Parra,spotify:track:0Z4v7KJhzmfL51ZKgGEcxv,,,,,,,,clickrow,endplay,true,true,false,,false
2015-08-02T23:10:48Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",3854,CL,200.111.22.58,Santiago De Chile,Los Bunkers,16 Éxitos De Oro,spotify:track:0jfqGkbH7ErdhKmhd1wGcK,,,,,,,,clickrow,endplay,true,true,false,,false
2015-08-02T23:10:58Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",10495,CL,200.111.22.58,Nada Nuevo Bajo El Sol,Los Bunkers,16 Éxitos De Oro,spotify:track:2kNCM9eDVpe0Haby7wwM9p,,,,,,,,clickrow,endplay,true,true,false,,false
2015-08-02T23:12:49Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",111870,CL,200.111.22.58,Al Final De Este Viaje En La Vida,Los Bunkers,16 Éxitos De Oro,spotify:track:5lBXmfWYPSk9lWHVBb76DD,,,,,,,,clickrow,endplay,true,true,false,,false
2015-08-02T23:13:14Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",24315,CL,200.111.22.58,Hey Jude (Glee Cast Version),Glee Cast,Glee Sings The Beatles,spotify:track:0AptlXR2zwrHGv8AjaFNm9,,,,,,,,clickrow,endplay,true,true,false,,false
2015-08-02T23:13:57Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",43374,CL,200.111.22.58,I'm an Albatross,Zara Coz,I'm an Albatross,spotify:track:6uCvjXfaMtqw8dgFDKZDjP,,,,,,,,clickrow,fwdbtn,true,true,false,,false
2015-08-02T23:13:58Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",3157,CL,200.111.22.58,Shots,Imagine Dragons,Smoke + Mirrors,spotify:track:51jj7kS1UYkJJvgpmfXDVv,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:14:30Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",32089,CL,200.111.22.58,All You Need Is Love (Glee Cast Version),Glee Cast,Glee Sings The Beatles,spotify:track:2fL2Ye0KzmJLQ5RWV2Thxl,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:18:23Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",234071,CL,200.111.22.58,Forever Young (Glee Cast Version),Glee Cast,"Glee: The Music, The Graduation Album",spotify:track:48pYxMryK4AptSNkdWpAmx,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:21:35Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",192706,CL,200.111.22.58,I Bet My Life,Imagine Dragons,Smoke + Mirrors,spotify:track:519iK3BrSWhVLhmBlDIP4x,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2015-08-02T23:24:17Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",161749,CL,200.111.22.58,Gives You Hell (Glee Cast Version),Glee Cast,"Glee: The Music, Volume 3 Showstoppers",spotify:track:7oN2q9L9YShc6weFVvnnxA,,,,,,,,trackdone,fwdbtn,true,true,false,,false
2015-08-02T23:26:52Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2507,CL,200.111.22.58,Sweet Nothing (feat. Florence Welch),Calvin Harris,18 Months,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:26:53Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2182,CL,200.111.22.58,Hey Jude (Glee Cast Version),Glee Cast,Glee Sings The Beatles,spotify:track:0AptlXR2zwrHGv8AjaFNm9,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:26:56Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",3018,CL,200.111.22.58,Violeta Ausente,Los Jaivas,Obras De Violeta Parra,spotify:track:0Z4v7KJhzmfL51ZKgGEcxv,,,,,,,,fwdbtn,backbtn,true,true,false,,false
2015-08-02T23:27:23Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2972,CL,200.111.22.58,Hey Jude (Glee Cast Version),Glee Cast,Glee Sings The Beatles,spotify:track:0AptlXR2zwrHGv8AjaFNm9,,,,,,,,backbtn,fwdbtn,true,true,false,,false
2015-08-02T23:28:45Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",75883,CL,200.111.22.58,Violeta Ausente,Los Jaivas,Obras De Violeta Parra,spotify:track:0Z4v7KJhzmfL51ZKgGEcxv,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:28:47Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2972,CL,200.111.22.58,Warriors,Imagine Dragons,Smoke + Mirrors,spotify:track:2Heh0PiDG6F9fUHID8XV0Z,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:28:48Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2600,CL,200.111.22.58,We Found Love (feat. Rihanna),Calvin Harris,18 Months,spotify:track:0385HqYimoTQaHZP17KwG1,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:28:53Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",5061,CL,200.111.22.58,Billionaire,Glee Cast,"Glee: The Music, Volume 4",spotify:track:6d5CfH0P84foEd1fkmp7po,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:31:01Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",128592,CL,200.111.22.58,Here Comes The Sun (Glee Cast Version) (feat. Demi Lovato),Glee Cast,Glee Sings The Beatles,spotify:track:7oUqrkz1A5D6XIVZUya44D,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:34:20Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",199000,CL,200.111.22.58,Loser Like Me,Glee Cast,"Glee: The Music, Volume 5",spotify:track:3iAvTn62s7rvE6hm6fFodt,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2015-08-02T23:37:43Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",203146,CL,200.111.22.58,Al Final De Este Viaje En La Vida,Los Bunkers,16 Éxitos De Oro,spotify:track:5lBXmfWYPSk9lWHVBb76DD,,,,,,,,trackdone,trackdone,true,false,false,,false
2015-08-02T23:40:02Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",138948,CL,200.111.22.58,Nada Nuevo Bajo El Sol,Los Bunkers,16 Éxitos De Oro,spotify:track:2kNCM9eDVpe0Haby7wwM9p,,,,,,,,trackdone,backbtn,true,true,false,,false
2015-08-02T23:40:04Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",3204,CL,200.111.22.58,Al Final De Este Viaje En La Vida,Los Bunkers,16 Éxitos De Oro,spotify:track:5lBXmfWYPSk9lWHVBb76DD,,,,,,,,backbtn,backbtn,true,true,false,,false
2015-08-02T23:40:06Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",3204,CL,200.111.22.58,Loser Like Me,Glee Cast,"Glee: The Music, Volume 5",spotify:track:3iAvTn62s7rvE6hm6fFodt,,,,,,,,backbtn,fwdbtn,true,true,false,,false
2015-08-02T23:40:07Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2507,CL,200.111.22.58,Al Final De Este Viaje En La Vida,Los Bunkers,16 Éxitos De Oro,spotify:track:5lBXmfWYPSk9lWHVBb76DD,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:40:08Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2089,CL,200.111.22.58,Nada Nuevo Bajo El Sol,Los Bunkers,16 Éxitos De Oro,spotify:track:2kNCM9eDVpe0Haby7wwM9p,,,,,,,,fwdbtn,backbtn,true,true,false,,false
2015-08-02T23:40:12Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",4783,CL,200.111.22.58,Al Final De Este Viaje En La Vida,Los Bunkers,16 Éxitos De Oro,spotify:track:5lBXmfWYPSk9lWHVBb76DD,,,,,,,,backbtn,fwdbtn,true,true,false,,false
2015-08-02T23:40:14Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",3761,CL,200.111.22.58,Nada Nuevo Bajo El Sol,Los Bunkers,16 Éxitos De Oro,spotify:track:2kNCM9eDVpe0Haby7wwM9p,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:40:15Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2368,CL,200.111.22.58,Feel So Close - Radio Edit,Calvin Harris,18 Months,spotify:track:1gihuPhrLraKYrJMAEONyc,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:40:17Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2879,CL,200.111.22.58,I Need Your Love (feat. Ellie Goulding),Calvin Harris,18 Months,spotify:track:05SBRd4fXgn8FX7bf8BCAE,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:42:44Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",148050,CL,200.111.22.58,La Señora Interesante - Cucky,31 Minutos,31 Canciones de Amor y una Canción de Guaripolo,spotify:track:1gAcqku8Bg3TdenRTYcVmK,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:44:18Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",95016,CL,200.111.22.58,Doggy Style - Duque,31 Minutos,31 Canciones de Amor y una Canción de Guaripolo,spotify:track:4ByiGhIPaD2wR1hvQsH63M,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:48:07Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",229411,CL,200.111.22.58,Moment 4 Life,Nicki Minaj,Pink Friday,spotify:track:39XNWKuuBZK0oaV5YmD2dF,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:48:10Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",3854,CL,200.111.22.58,Mansion,Calvin Harris,18 Months,spotify:track:4GlFGnToMsIrjHx73i0dTz,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:48:16Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",6176,CL,200.111.22.58,"Hey, Soul Sister (feat. Darren Criss)",Glee Cast,Glee: The Music presents The Warblers,spotify:track:4kRROniJRDFFhgzGv2pnD1,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:48:20Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",1532,CL,200.111.22.58,I'm an Albatross,Zara Coz,I'm an Albatross,spotify:track:6uCvjXfaMtqw8dgFDKZDjP,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:49:41Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",82621,CL,200.111.22.58,Mr. Guantecillo - Hermanos Computadores de Paine,31 Minutos,"31 Minutos, Ratoncitos",spotify:track:2gKszD1ri5gGONhTuwil9A,,,,,,,,fwdbtn,endplay,true,true,false,,false
2015-08-02T23:50:03Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",21646,CL,200.111.22.58,Find Your Love,Drake,Thank Me Later,spotify:track:18PSaTJMLkFNWnW0NWdOAW,,,,,,,,clickrow,endplay,true,true,false,,false
2015-08-02T23:50:16Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",13792,CL,200.111.22.58,Al Final De Este Viaje En La Vida,Los Bunkers,16 Éxitos De Oro,spotify:track:5lBXmfWYPSk9lWHVBb76DD,,,,,,,,clickrow,fwdbtn,true,true,false,,false
2015-08-02T23:50:17Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2786,CL,200.111.22.58,La Señora Interesante - Cucky,31 Minutos,31 Canciones de Amor y una Canción de Guaripolo,spotify:track:1gAcqku8Bg3TdenRTYcVmK,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:50:20Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",3297,CL,200.111.22.58,All You Need Is Love (Glee Cast Version),Glee Cast,Glee Sings The Beatles,spotify:track:2fL2Ye0KzmJLQ5RWV2Thxl,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:50:22Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",3204,CL,200.111.22.58,Shots,Imagine Dragons,Smoke + Mirrors,spotify:track:51jj7kS1UYkJJvgpmfXDVv,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:50:23Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2739,CL,200.111.22.58,Mansion,Calvin Harris,18 Months,spotify:track:4GlFGnToMsIrjHx73i0dTz,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
2015-08-02T23:52:04Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",101426,CL,200.111.22.58,Cómete Tus Vegetales - Flacosis,31 Minutos,"31 Minutos, Ratoncitos",spotify:track:4TQf7Z8LhZgtAK9TM7DCIN,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2015-08-02T23:52:11Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",5712,CL,200.111.22.58,Nada Nuevo Bajo El Sol,Los Bunkers,16 Éxitos De Oro,spotify:track:2kNCM9eDVpe0Haby7wwM9p,,,,,,,,trackdone,fwdbtn,true,true,false,,false
2015-08-02T23:52:12Z,"Android OS 4.1.2 API 16 (samsung, GT-S6310L)",2786,CL,200.111.22.58,Warriors,Imagine Dragons,Smoke + Mirrors,spotify:track:2Heh0PiDG6F9fUHID8XV0Z,,,,,,,,fwdbtn,fwdbtn,true,true,false,,false
